onset	duration	bloc_type	bloc_typeCode
5.014857	11.25	Faces 	1
16.26503	11.25	Scenes 	2
27.51498	11.25	Scrambled 	4
38.76539	11.25	Scrambled 	4
50.01561	11.25	Scenes 	2
61.26761	11.25	Scenes 	2
72.51586	11.25	Objects 	3
83.76603	11.25	Faces 	1
95.01629	11.25	Faces 	1
106.2665	11.25	Scrambled 	4
117.5166	11.25	Faces 	1
128.7668	11.25	Objects 	3
140.017	11.25	Objects 	3
151.2672	11.25	Scrambled 	4
162.5189	11.25	Objects 	3
173.7675	11.25	Scenes 	2
185.0177	11.25	Baseline 	0
