onset	duration	bloc_type	bloc_typeCode
5.014387	11.25	Scenes 	2
16.26639	11.25	Scenes 	2
27.51841	11.25	Objects 	3
38.76028	11.25	Scrambled 	4
50.01043	11.25	Objects 	3
61.2606	11.25	Faces 	1
72.51079	11.25	Faces 	1
83.76161	11.25	Scenes 	2
95.01367	11.25	Faces 	1
106.2656	11.25	Scrambled 	4
117.5177	11.25	Scrambled 	4
128.7617	11.25	Faces 	1
140.0118	11.25	Objects 	3
151.2621	11.25	Objects 	3
162.5123	11.25	Scenes 	2
173.7624	11.25	Scrambled 	4
185.0129	11.25	Baseline 	0
