onset	duration	bloc_type	bloc_typeCode
5.015185	11.25	Scenes 	2
16.26717	11.25	Objects 	3
27.51913	11.25	Scrambled 	4
38.76149	11.25	Scrambled 	4
50.01164	11.25	Faces 	1
61.26197	11.25	Faces 	1
72.51201	11.25	Objects 	3
83.76241	11.25	Objects 	3
95.01441	11.25	Scenes 	2
106.2663	11.25	Faces 	1
117.5184	11.25	Scenes 	2
128.7629	11.25	Scenes 	2
140.0131	11.25	Scrambled 	4
151.2634	11.25	Objects 	3
162.5136	11.25	Faces 	1
173.7637	11.25	Scrambled 	4
185.0139	11.25	Baseline 	0
