onset	duration	bloc_type	bloc_typeCode
5.018977	11.25	Faces 	1
16.26465	11.25	Scenes 	2
27.5148	11.25	Scenes 	2
38.76493	11.25	Scrambled 	4
50.01515	11.25	Objects 	3
61.26528	11.25	Objects 	3
72.51547	11.25	Scenes 	2
83.76612	11.25	Faces 	1
95.01811	11.25	Objects 	3
106.266	11.25	Scrambled 	4
117.5162	11.25	Faces 	1
128.7663	11.25	Scrambled 	4
140.0165	11.25	Scrambled 	4
151.2668	11.25	Scenes 	2
162.5169	11.25	Objects 	3
173.7671	11.25	Faces 	1
185.0173	11.25	Baseline 	0
