onset	duration	bloc_type	bloc_typeCode
5.014104	11.25	Objects 	3
16.2661	11.25	Scrambled 	4
27.51799	11.25	Scenes 	2
38.75484	11.25	Scrambled 	4
50.00541	11.25	Scrambled 	4
61.25728	11.25	Objects 	3
72.50933	11.25	Objects 	3
83.7613	11.25	Scenes 	2
95.01329	11.25	Scenes 	2
106.2653	11.25	Objects 	3
117.5172	11.25	Faces 	1
128.7693	11.25	Scrambled 	4
140.0065	11.25	Faces 	1
151.2566	11.25	Faces 	1
162.5086	11.25	Scenes 	2
173.7605	11.25	Faces 	1
185.0125	11.25	Baseline 	0
