onset	duration	bloc_type	bloc_typeCode
5.017873	11.25	Faces 	1
16.2681	11.25	Scenes 	2
27.51964	11.25	Scenes 	2
38.76838	11.25	Scrambled 	4
50.01856	11.25	Scrambled 	4
61.26879	11.25	Scenes 	2
72.51897	11.25	Objects 	3
83.7629	11.25	Faces 	1
95.01931	11.25	Scrambled 	4
106.2694	11.25	Faces 	1
117.5197	11.25	Faces 	1
128.7543	11.25	Objects 	3
140.0201	11.25	Objects 	3
151.2581	11.25	Scrambled 	4
162.5101	11.25	Objects 	3
173.7621	11.25	Scenes 	2
185.014	11.25	Baseline 	0
