onset	duration	trial_type	response_time	stim_file	value_rating	value_real
3.010325	3.017256	conj	2.530355	Fc3_1112.jpg	49.5	50
14.0156	3.0136	rating	2.530355	Fc3_1112.jpg	49.5	50
24.01401	3.01724	summ	2.979891	Fc1_2211.jpg	80.25	80
32.51118	3.16313	rating	2.979891	Fc1_2211.jpg	80.25	80
39.51678	3.01723	summ	-0.999	Fc1_3231.jpg	27.75	30
48.51086	3.04696	rating	-0.999	Fc1_3231.jpg	27.75	30
57.50798	3.01694999999999	summ	2.378656	Fc1_2231.jpg	51.75	50
66.51295	3.01186	rating	2.378656	Fc1_2231.jpg	51.75	50
77.00856	3.01661	conj	2.295281	Fc3_1211.jpg	40.5	40
85.01321	3.01186	rating	2.295281	Fc3_1211.jpg	40.5	40
92.50938	3.01725	conj	2.564832	Fc3_1312.jpg	78	80
103.0135	3.0147	rating	2.564832	Fc3_1312.jpg	78	80
113.5131	3.0172	conj	-0.999	Fc3_1313.jpg	31.5	30
121.0127	3.03530000000001	rating	-0.999	Fc3_1313.jpg	31.5	30
130.016	3.0172	conj	2.522207	Fc3_1213.jpg	90	90
138.0122	3.0137	rating	2.522207	Fc3_1213.jpg	90	90
147.0096	3.01659999999998	conj	2.098721	Fc3_1111.jpg	71.25	70
155.0108	3.01520000000002	rating	2.098721	Fc3_1111.jpg	71.25	70
164.0098	3.01659999999998	conj	-0.999	Fc3_1211.jpg	39	40
171.5125	3.0472	rating	-0.999	Fc3_1211.jpg	39	40
182.5101	3.01660000000001	summ	1.349157	Fc1_2231.jpg	50.25	50
189.511	3.01560000000001	rating	1.349157	Fc1_2231.jpg	50.25	50
198.5113	3.0171	conj	2.283369	Fc3_1112.jpg	49.5	50
206.5129	3.01669999999999	rating	2.283369	Fc3_1112.jpg	49.5	50
217.5146	3.0172	conj	2.386317	Fc3_1213.jpg	89.25	90
226.0133	3.0137	rating	2.386317	Fc3_1213.jpg	89.25	90
237.0179	3.01730000000001	summ	2.224795	Fc1_2211.jpg	78.75	80
245.5115	3.01579999999998	rating	2.224795	Fc1_2211.jpg	78.75	80
252.5109	3.01670000000001	summ	2.39917	Fc1_1211.jpg	90	90
260.0117	3.01579999999996	rating	2.39917	Fc1_1211.jpg	90	90
271.0112	3.01670000000001	summ	2.383446	Fc1_3221.jpg	40.5	40
281.0111	3.01670000000001	rating	2.383446	Fc1_3221.jpg	40.5	40
291.0114	3.01680000000005	summ	1.582479	Fc1_1221.jpg	69.75	70
298.0129	3.01620000000003	rating	1.582479	Fc1_1221.jpg	69.75	70
308.0137	3.01710000000003	summ	2.537388	Fc1_3231.jpg	28.5	30
319.0118	3.01650000000001	rating	2.537388	Fc1_3231.jpg	28.5	30
330.0175	3.01710000000003	summ	1.674626	Fc1_1221.jpg	70.5	70
339.5113	3.0172	rating	1.674626	Fc1_1221.jpg	70.5	70
350.0123	3.01660000000004	summ	2.09942	Fc1_3221.jpg	40.5	40
357.5128	3.01589999999999	rating	2.09942	Fc1_3221.jpg	40.5	40
366.0124	3.01670000000001	conj	1.499703	Fc3_1111.jpg	70.5	70
376.5131	3.01589999999999	rating	1.499703	Fc3_1111.jpg	70.5	70
383.5127	3.01659999999998	conj	2.481693	Fc3_1312.jpg	81.75	80
394.0144	3.01489999999995	rating	2.481693	Fc3_1312.jpg	81.75	80
402.0133	3.017	summ	2.385315	Fc1_1211.jpg	90.75	90
410.013	3.01640000000003	rating	2.385315	Fc1_1211.jpg	90.75	90
420.0164	3.0172	conj	2.022953	Fc3_1313.jpg	30.75	30
427.0116	3.00630000000001	rating	2.022953	Fc3_1313.jpg	30.75	30
