onset	duration	bloc_type	bloc_typeCode
5.018366	11.25	Faces 	1
16.26853	11.25	Objects 	3
27.51869	11.25	Objects 	3
38.7694	11.25	Faces 	1
50.019	11.25	Scenes 	2
61.26927	11.25	Scrambled 	4
72.50868	11.25	Scrambled 	4
83.76957	11.25	Objects 	3
95.01265	11.25	Scenes 	2
106.2647	11.25	Objects 	3
117.5167	11.25	Scrambled 	4
128.7686	11.25	Scenes 	2
140.004	11.25	Scenes 	2
151.2559	11.25	Faces 	1
162.508	11.25	Faces 	1
173.7599	11.25	Scrambled 	4
185.0119	11.25	Baseline 	0
