onset	duration	bloc_type	bloc_typeCode
5.015274	11.25	Faces 	1
16.26724	11.25	Faces 	1
27.51925	11.25	Scenes 	2
38.75733	11.25	Faces 	1
50.00741	11.25	Objects 	3
61.25848	11.25	Scenes 	2
72.51043	11.25	Scenes 	2
83.76249	11.25	Scrambled 	4
95.01447	11.25	Objects 	3
106.2665	11.25	Objects 	3
117.5184	11.25	Faces 	1
128.7587	11.25	Scrambled 	4
140.0089	11.25	Scenes 	2
151.2591	11.25	Objects 	3
162.5097	11.25	Scrambled 	4
173.7618	11.25	Scrambled 	4
185.0137	11.25	Baseline 	0
