onset	duration	trial_type	response_time	stim_file	value_rating	value_real
3.01855	3.017255	conj	2.335289	Fc1_3231.jpg	31.5	30
11.01823	3.01657	rating	2.335289	Fc1_3231.jpg	31.5	30
22.0053	3.01709	summ	1.910354	Fc3_1213.jpg	49.5	50
32.51368	3.01027	rating	1.910354	Fc3_1213.jpg	49.5	50
42.50884	3.01723	summ	-0.999	Fc3_1313.jpg	31.5	30
51.51311	3.04758	rating	-0.999	Fc3_1313.jpg	31.5	30
58.51142	3.01742	conj	1.255564	Fc1_1211.jpg	69.75	70
67.51391	3.01653	rating	1.255564	Fc1_1211.jpg	69.75	70
74.51445	3.0172	conj	2.072649	Fc1_3231.jpg	27	30
83.51338	3.00586	rating	2.072649	Fc1_3231.jpg	27	30
91.01739	3.01719	conj	2.07267	Fc1_2231.jpg	88.5	90
99.01358	3.00601999999999	rating	2.07267	Fc1_2231.jpg	88.5	90
107.0034	3.01730000000001	conj	1.658836	Fc1_3221.jpg	82.5	80
118.0134	3.0089	rating	1.658836	Fc1_3221.jpg	82.5	80
128.5072	3.0172	summ	2.513315	Fc3_1313.jpg	33	30
139.0127	3.01320000000001	rating	2.513315	Fc3_1313.jpg	33	30
148.0106	3.0172	summ	1.640111	Fc3_1112.jpg	70.5	70
158.5139	3.01569999999998	rating	1.640111	Fc3_1112.jpg	70.5	70
166.0137	3.01730000000001	conj	1.524474	Fc1_1221.jpg	53.25	50
173.5131	3.0076	rating	1.524474	Fc1_1221.jpg	53.25	50
182.5166	3.0172	summ	1.524068	Fc3_1312.jpg	42.75	40
192.5136	3.00749999999999	rating	1.524068	Fc3_1312.jpg	42.75	40
201.0044	3.01679999999999	conj	1.924948	Fc1_2211.jpg	42.75	40
209.0132	3.00829999999999	rating	1.924948	Fc1_2211.jpg	42.75	40
219.0063	3.0172	summ	2.26085	Fc3_1211.jpg	83.25	80
227.0138	3.01089999999999	rating	2.26085	Fc3_1211.jpg	83.25	80
238.0096	3.0172	summ	1.963849	Fc3_1312.jpg	41.25	40
245.0139	3.01399999999998	rating	1.963849	Fc3_1312.jpg	41.25	40
252.0121	3.0172	conj	1.54985	Fc1_1211.jpg	69.75	70
260.0137	3.01660000000004	rating	1.54985	Fc1_1211.jpg	69.75	70
268.5149	3.01729999999998	summ	-0.999	Fc3_1111.jpg	90.75	90
277.5137	3.04150000000004	rating	-0.999	Fc3_1111.jpg	90.75	90
285.0175	3.01760000000002	conj	2.009387	Fc1_2231.jpg	91.5	90
296.0128	3.0093	rating	2.009387	Fc1_2231.jpg	91.5	90
307.0058	3.01679999999999	conj	2.175911	Fc1_3221.jpg	81.75	80
314.0138	3.0093	rating	2.175911	Fc1_3221.jpg	81.75	80
322.5076	3.01729999999998	summ	1.878035	Fc3_1112.jpg	72	70
333.0149	3.01150000000001	rating	1.878035	Fc3_1112.jpg	72	70
340.5107	3.0172	conj	1.181862	Fc1_1221.jpg	51	50
350.0142	3.01519999999999	rating	1.181862	Fc1_1221.jpg	51	50
359.014	3.01709999999997	summ	2.426317	Fc3_1211.jpg	80.25	80
367.5135	3.00959999999998	rating	2.426317	Fc3_1211.jpg	80.25	80
377.5173	3.01710000000003	conj	2.660538	Fc1_2211.jpg	41.25	40
384.5128	3.01039999999995	rating	2.660538	Fc1_2211.jpg	41.25	40
395.5069	3.01680000000005	summ	1.674872	Fc3_1213.jpg	50.25	50
406.0154	3.00810000000001	rating	1.674872	Fc3_1213.jpg	50.25	50
416.0072	3.01709999999997	summ	2.029619	Fc3_1111.jpg	90.75	90
427.0131	3.0129	rating	2.029619	Fc3_1111.jpg	90.75	90
