onset	duration	bloc_type	bloc_typeCode
5.013193	11.25	Scrambled 	4
16.2651	11.25	Scrambled 	4
27.51713	11.25	Objects 	3
38.7691	11.25	Scrambled 	4
50.01306	11.25	Faces 	1
61.26323	11.25	Scenes 	2
72.51337	11.25	Objects 	3
83.7636	11.25	Faces 	1
95.0137	11.25	Faces 	1
106.2644	11.25	Objects 	3
117.5164	11.25	Objects 	3
128.7683	11.25	Scenes 	2
140.0145	11.25	Faces 	1
151.2646	11.25	Scrambled 	4
162.5147	11.25	Scenes 	2
173.765	11.25	Scenes 	2
185.0151	11.25	Baseline 	0
