onset	duration	bloc_type	bloc_typeCode
5.01467	11.25	Scrambled 	4
16.26482	11.25	Scrambled 	4
27.515	11.25	Faces 	1
38.76544	11.25	Scenes 	2
50.01741	11.25	Objects 	3
61.26935	11.25	Faces 	1
72.51563	11.25	Faces 	1
83.76591	11.25	Scrambled 	4
95.01604	11.25	Scenes 	2
106.2663	11.25	Faces 	1
117.5164	11.25	Objects 	3
128.7665	11.25	Scrambled 	4
140.0168	11.25	Objects 	3
151.2685	11.25	Objects 	3
162.5171	11.25	Scenes 	2
173.7673	11.25	Scenes 	2
185.0174	11.25	Baseline 	0
