onset	duration	trial_type	response_time	stim_file	value_rating	value_real
3.013931	3.017286	summ	-0.999	Fc3_1211.jpg	78.75	80
11.51348	3.11888	rating	-0.999	Fc3_1211.jpg	78.75	80
22.51736	3.01721	summ	2.046666	Fc3_1312.jpg	39.75	40
31.51254	3.01327	rating	2.046666	Fc3_1312.jpg	39.75	40
38.50947	3.0167	conj	2.6153	Fc1_3231.jpg	81.75	30
45.5108	3.0152	rating	2.6153	Fc1_3231.jpg	81.75	30
53.50943	3.01697	summ	2.06566	Fc3_1312.jpg	39	40
61.51094	3.01559	rating	2.06566	Fc3_1312.jpg	39	40
69.50995	3.0166	summ	2.064171	Fc3_1112.jpg	72	70
79.51336	3.01427	rating	2.064171	Fc3_1112.jpg	72	70
88.51228	3.01711999999999	conj	2.934618	Fc1_2231.jpg	42	90
99.01314	3.11796	rating	2.934618	Fc1_2231.jpg	42	90
109.5159	3.0172	conj	2.772716	Fc1_1221.jpg	48	50
116.5114	3.01560000000001	rating	2.772716	Fc1_1221.jpg	48	50
125.5104	3.017	summ	2.182104	Fc3_1112.jpg	69	70
135.0119	3.0154	rating	2.182104	Fc3_1112.jpg	69	70
145.011	3.01670000000001	conj	-0.999	Fc1_3221.jpg	31.5	80
153.5108	3.0333	rating	-0.999	Fc1_3221.jpg	31.5	80
163.5112	3.01660000000001	summ	2.183799	Fc3_1213.jpg	48.75	50
171.0108	3.01700000000002	rating	2.183799	Fc3_1213.jpg	48.75	50
180.0116	3.0171	summ	2.250488	Fc3_1313.jpg	29.25	30
191.0132	3.0171	rating	2.250488	Fc3_1313.jpg	29.25	30
199.0148	3.0172	conj	-0.999	Fc1_3221.jpg	30	80
207.0112	3.0386	rating	-0.999	Fc1_3221.jpg	30	80
214.5172	3.01130000000001	conj	2.64193	Fc1_2211.jpg	91.5	40
223.5109	3.01760000000002	rating	2.64193	Fc1_2211.jpg	91.5	40
234.0121	3.01669999999999	conj	1.817607	Fc1_1221.jpg	51.75	50
245.0112	3.0119	rating	1.817607	Fc1_1221.jpg	51.75	50
252.5124	3.01669999999999	summ	-0.999	Fc3_1111.jpg	88.5	90
261.0126	3.0496	rating	-0.999	Fc3_1111.jpg	88.5	90
268.5123	3.01690000000002	conj	2.049862	Fc1_1211.jpg	67.5	70
275.5126	3.01650000000001	rating	2.049862	Fc1_1211.jpg	67.5	70
286.5134	3.0172	summ	-0.999	Fc3_1213.jpg	48	50
296.5112	3.03750000000002	rating	-0.999	Fc3_1213.jpg	48	50
307.017	3.0172	conj	-0.999	Fc1_3231.jpg	81.75	30
317.5134	3.03899999999999	rating	-0.999	Fc1_3231.jpg	81.75	30
327.5133	3.01679999999999	summ	2.783303	Fc3_1111.jpg	90.75	90
334.5134	3.01640000000003	rating	2.783303	Fc3_1111.jpg	90.75	90
345.5136	3.01670000000001	conj	-0.999	Fc1_2231.jpg	37.5	90
356.5132	3.03360000000004	rating	-0.999	Fc1_2231.jpg	37.5	90
365.5139	3.01670000000001	summ	2.102361	Fc3_1313.jpg	29.25	30
374.0114	3.01740000000001	rating	2.102361	Fc3_1313.jpg	29.25	30
382.014	3.01670000000001	summ	2.787332	Fc3_1211.jpg	80.25	80
393.0116	3.00380000000001	rating	2.787332	Fc3_1211.jpg	80.25	80
403.5171	3.01709999999997	conj	-0.999	Fc1_1211.jpg	70.5	70
410.5115	3.07369999999997	rating	-0.999	Fc1_1211.jpg	70.5	70
418.0142	3.017	conj	2.793133	Fc1_2211.jpg	92.25	40
427.0116	3.00980000000004	rating	2.793133	Fc1_2211.jpg	92.25	40
