onset	duration	bloc_type	bloc_typeCode
5.01339	11.25	Faces 	1
16.26353	11.25	Scenes 	2
27.51368	11.25	Objects 	3
38.7639	11.25	Objects 	3
50.01478	11.25	Scenes 	2
61.26682	11.25	Scenes 	2
72.5188	11.25	Faces 	1
83.76458	11.25	Objects 	3
95.01473	11.25	Faces 	1
106.2649	11.25	Faces 	1
117.5151	11.25	Scrambled 	4
128.7653	11.25	Scenes 	2
140.0155	11.25	Scrambled 	4
151.266	11.25	Objects 	3
162.518	11.25	Scrambled 	4
173.766	11.25	Scrambled 	4
185.0162	11.25	Baseline 	0
