onset	duration	bloc_type	bloc_typeCode
5.015615	11.25	Scenes 	2
16.2699	11.25	Scenes 	2
27.5031	11.25	Faces 	1
38.75487	11.25	Faces 	1
50.00683	11.25	Objects 	3
61.25884	11.25	Scrambled 	4
72.51085	11.25	Objects 	3
83.76274	11.25	Objects 	3
95.01477	11.25	Faces 	1
106.2668	11.25	Scrambled 	4
117.5188	11.25	Scrambled 	4
128.755	11.25	Faces 	1
140.0061	11.25	Scenes 	2
151.258	11.25	Objects 	3
162.51	11.25	Scenes 	2
173.762	11.25	Scrambled 	4
185.0139	11.25	Baseline 	0
