onset	duration	bloc_type	bloc_typeCode
5.014182	11.25	Scenes 	2
16.26616	11.25	Scrambled 	4
27.51825	11.25	Objects 	3
38.76451	11.25	Objects 	3
50.01472	11.25	Scenes 	2
61.26499	11.25	Scenes 	2
72.51507	11.25	Objects 	3
83.76527	11.25	Scrambled 	4
95.01545	11.25	Faces 	1
106.2657	11.25	Objects 	3
117.5174	11.25	Faces 	1
128.7694	11.25	Scenes 	2
140.0161	11.25	Faces 	1
151.2664	11.25	Faces 	1
162.5165	11.25	Scrambled 	4
173.7667	11.25	Scrambled 	4
185.0168	11.25	Baseline 	0
