onset	duration	bloc_type	bloc_typeCode
5.013571	11.25	Faces 	1
16.26373	11.25	Scrambled 	4
27.51391	11.25	Scenes 	2
38.76496	11.25	Objects 	3
50.01685	11.25	Objects 	3
61.2689	11.25	Scenes 	2
72.51466	11.25	Faces 	1
83.76479	11.25	Faces 	1
95.01502	11.25	Objects 	3
106.2651	11.25	Scrambled 	4
117.5153	11.25	Scrambled 	4
128.7655	11.25	Objects 	3
140.0161	11.25	Faces 	1
151.2681	11.25	Scenes 	2
162.516	11.25	Scenes 	2
173.7663	11.25	Scrambled 	4
185.0164	11.25	Baseline 	0
