onset	duration	bloc_type	bloc_typeCode
5.016014	11.25	Faces 	1
16.26792	11.25	Faces 	1
27.51991	11.25	Scenes 	2
38.76459	11.25	Objects 	3
50.01481	11.25	Scenes 	2
61.26495	11.25	Scenes 	2
72.51512	11.25	Faces 	1
83.76532	11.25	Objects 	3
95.0155	11.25	Objects 	3
106.2671	11.25	Scrambled 	4
117.5192	11.25	Scrambled 	4
128.766	11.25	Objects 	3
140.0162	11.25	Faces 	1
151.2663	11.25	Scrambled 	4
162.5165	11.25	Scenes 	2
173.7667	11.25	Scrambled 	4
185.0168	11.25	Baseline 	0
