onset	duration	bloc_type	bloc_typeCode
5.012111	11.25	Scenes 	2
16.26405	11.25	Scenes 	2
27.51614	11.25	Scrambled 	4
38.76817	11.25	Scrambled 	4
50.00595	11.25	Scenes 	2
61.25604	11.25	Faces 	1
72.50739	11.25	Scrambled 	4
83.75938	11.25	Faces 	1
95.01133	11.25	Objects 	3
106.2634	11.25	Scrambled 	4
117.5153	11.25	Objects 	3
128.7673	11.25	Scenes 	2
140.0193	11.25	Objects 	3
151.2574	11.25	Objects 	3
162.5077	11.25	Faces 	1
173.7585	11.25	Faces 	1
185.0105	11.25	Baseline 	0
