onset	duration	bloc_type	bloc_typeCode
5.015265	11.25	Objects 	3
16.26732	11.25	Scenes 	2
27.51923	11.25	Objects 	3
38.75797	11.25	Scrambled 	4
50.0081	11.25	Scenes 	2
61.25847	11.25	Scenes 	2
72.51058	11.25	Faces 	1
83.76249	11.25	Faces 	1
95.01449	11.25	Scrambled 	4
106.2665	11.25	Scrambled 	4
117.5185	11.25	Objects 	3
128.7594	11.25	Objects 	3
140.0096	11.25	Faces 	1
151.2598	11.25	Scenes 	2
162.51	11.25	Scrambled 	4
173.7618	11.25	Faces 	1
185.0137	11.25	Baseline 	0
