onset	duration	bloc_type	bloc_typeCode
5.013514	11.25	Scenes 	2
16.26374	11.25	Scrambled 	4
27.51388	11.25	Scrambled 	4
38.76409	11.25	Faces 	1
50.01418	11.25	Faces 	1
61.26448	11.25	Objects 	3
72.51495	11.25	Objects 	3
83.76691	11.25	Scrambled 	4
95.01884	11.25	Scenes 	2
106.2651	11.25	Objects 	3
117.5153	11.25	Faces 	1
128.7655	11.25	Scenes 	2
140.0156	11.25	Faces 	1
151.2659	11.25	Scrambled 	4
162.516	11.25	Objects 	3
173.7662	11.25	Scenes 	2
185.018	11.25	Baseline 	0
