onset	duration	bloc_type	bloc_typeCode
5.012165	11.25	Objects 	3
16.26399	11.25	Scenes 	2
27.51599	11.25	Scenes 	2
38.76798	11.25	Scrambled 	4
50.01285	11.25	Objects 	3
61.26315	11.25	Faces 	1
72.51332	11.25	Scrambled 	4
83.76343	11.25	Faces 	1
95.01364	11.25	Scenes 	2
106.2638	11.25	Faces 	1
117.5152	11.25	Faces 	1
128.7671	11.25	Objects 	3
140.0191	11.25	Objects 	3
151.2645	11.25	Scrambled 	4
162.5147	11.25	Scrambled 	4
173.7649	11.25	Scenes 	2
185.015	11.25	Baseline 	0
