onset	duration	bloc_type	bloc_typeCode
5.012674	11.25	Scenes 	2
16.26465	11.25	Scenes 	2
27.51664	11.25	Faces 	1
38.76871	11.25	Scrambled 	4
50.01334	11.25	Scenes 	2
61.2636	11.25	Objects 	3
72.51376	11.25	Objects 	3
83.76387	11.25	Scenes 	2
95.0141	11.25	Scrambled 	4
106.2643	11.25	Objects 	3
117.516	11.25	Scrambled 	4
128.7679	11.25	Scrambled 	4
140.0149	11.25	Faces 	1
151.2651	11.25	Objects 	3
162.5152	11.25	Faces 	1
173.7653	11.25	Faces 	1
185.0156	11.25	Baseline 	0
