onset	duration	bloc_type	bloc_typeCode
5.014932	11.25	Faces 	1
16.26691	11.25	Objects 	3
27.51892	11.25	Scenes 	2
38.76476	11.25	Scrambled 	4
50.01496	11.25	Objects 	3
61.26508	11.25	Scrambled 	4
72.51533	11.25	Scenes 	2
83.76545	11.25	Faces 	1
95.01568	11.25	Faces 	1
106.2662	11.25	Scenes 	2
117.5183	11.25	Scenes 	2
128.7662	11.25	Objects 	3
140.0163	11.25	Objects 	3
151.2665	11.25	Faces 	1
162.5167	11.25	Scrambled 	4
173.7669	11.25	Scrambled 	4
185.0171	11.25	Baseline 	0
