onset	duration	trial_type	response_time	stim_file	value_rating	value_real
3.015446	3.016659	summ	2.103739	Fa3_1231.jpg	65.25	70
11.04511	3.01493	rating	2.103739	Fa3_1231.jpg	65.25	70
22.01575	3.01669	summ	2.199597	Fa3_1111.jpg	38.25	30
32.5162	3.01609000000001	rating	2.199597	Fa3_1111.jpg	38.25	30
42.51606	3.01679	summ	-0.999	Fa3_1211.jpg	48	40
51.51272	3.17091	rating	-0.999	Fa3_1211.jpg	48	40
58.5176	3.01761	conj	2.191541	Fa2_2122.jpg	92.25	90
67.51162	3.00815	rating	2.191541	Fa2_2122.jpg	92.25	90
74.51655	3.01673000000001	summ	2.226501	Fa3_1211.jpg	39.75	40
83.51267	3.00991999999999	rating	2.226501	Fa3_1211.jpg	39.75	40
91.01681	3.01671999999999	conj	1.247444	Fa2_2323.jpg	69.75	70
99.01109	3.01451	rating	1.247444	Fa2_2323.jpg	69.75	70
107.0171	3.0166	summ	1.904396	Fa3_1111.jpg	39	30
118.0129	3.01599999999999	rating	1.904396	Fa3_1111.jpg	39	30
128.5173	3.01669999999999	summ	2.937472	Fa3_1121.jpg	48.75	50
139.0132	3.154	rating	2.937472	Fa3_1121.jpg	48.75	50
148.0176	3.01680000000002	conj	2.589445	Fa2_2322.jpg	39	40
158.5129	3.0061	rating	2.589445	Fa2_2322.jpg	39	40
166.0176	3.01700000000002	summ	1.87514	Fa3_1331.jpg	90	90
173.513	3.0086	rating	1.87514	Fa3_1331.jpg	90	90
182.518	3.01679999999999	conj	1.895612	Fa2_2322.jpg	41.25	40
192.5125	3.01240000000001	rating	1.895612	Fa2_2322.jpg	41.25	40
201.0183	3.01659999999998	conj	1.831544	Fa2_2221.jpg	81	80
209.0128	3.01490000000001	rating	1.831544	Fa2_2221.jpg	81	80
219.0126	3.0172	summ	1.407346	Fa3_1121.jpg	51	50
227.0112	3.00720000000001	rating	1.407346	Fa3_1121.jpg	51	50
238.016	3.0172	summ	1.940423	Fa3_1321.jpg	80.25	80
245.0117	3.00700000000001	rating	1.940423	Fa3_1321.jpg	80.25	80
252.0021	3.01689999999999	summ	1.590004	Fa3_1231.jpg	69	70
260.0132	3.0068	rating	1.590004	Fa3_1231.jpg	69	70
268.5045	3.0172	conj	-0.999	Fa2_2223.jpg	49.5	50
277.5116	3.04470000000003	rating	-0.999	Fa2_2223.jpg	49.5	50
285.0072	3.01740000000001	conj	2.981683	Fa2_2121.jpg	28.5	30
296.0113	3.17469999999997	rating	2.981683	Fa2_2121.jpg	28.5	30
307.0112	3.0172	conj	-0.999	Fa2_2122.jpg	93	90
314.011	3.0351	rating	-0.999	Fa2_2122.jpg	93	90
322.5139	3.0172	conj	2.740486	Fa2_2221.jpg	81.75	80
333.0128	3.00689999999997	rating	2.740486	Fa2_2221.jpg	81.75	80
340.5168	3.01749999999998	conj	1.373669	Fa2_2323.jpg	69.75	70
350.0131	3.00689999999997	rating	1.373669	Fa2_2323.jpg	69.75	70
359.0037	3.01710000000003	conj	2.575535	Fa2_2121.jpg	29.25	30
367.5132	3.00880000000001	rating	2.575535	Fa2_2121.jpg	29.25	30
377.5068	3.0172	summ	2.397617	Fa3_1321.jpg	82.5	80
384.5107	3.01420000000002	rating	2.397617	Fa3_1321.jpg	82.5	80
395.5099	3.0172	conj	-0.999	Fa2_2223.jpg	52.5	50
406.0129	3.04910000000001	rating	-0.999	Fa2_2223.jpg	52.5	50
416.0135	3.0172	summ	2.593162	Fa3_1331.jpg	90.75	90
427.0113	3.00970000000001	rating	2.593162	Fa3_1331.jpg	90.75	90
