onset	duration	bloc_type	bloc_typeCode
5.015645	11.25	Scrambled 	4
16.26762	11.25	Objects 	3
27.51967	11.25	Objects 	3
38.76523	11.25	Scrambled 	4
50.01538	11.25	Faces 	1
61.26557	11.25	Scrambled 	4
72.51569	11.25	Scenes 	2
83.76595	11.25	Faces 	1
95.01613	11.25	Faces 	1
106.2669	11.25	Scenes 	2
117.5189	11.25	Objects 	3
128.7667	11.25	Faces 	1
140.0168	11.25	Objects 	3
151.267	11.25	Scenes 	2
162.5171	11.25	Scenes 	2
173.7673	11.25	Scrambled 	4
185.0175	11.25	Baseline 	0
