onset	duration	bloc_type	bloc_typeCode
5.013252	11.25	Scenes 	2
16.26445	11.25	Scenes 	2
27.51636	11.25	Faces 	1
38.76834	11.25	Scenes 	2
50.0139	11.25	Objects 	3
61.26411	11.25	Objects 	3
72.51433	11.25	Scrambled 	4
83.76456	11.25	Scrambled 	4
95.01474	11.25	Objects 	3
106.2648	11.25	Faces 	1
117.5156	11.25	Faces 	1
128.7676	11.25	Objects 	3
140.0196	11.25	Scenes 	2
151.2656	11.25	Scrambled 	4
162.5157	11.25	Faces 	1
173.7659	11.25	Scrambled 	4
185.0161	11.25	Baseline 	0
