onset	duration	bloc_type	bloc_typeCode
5.015099	11.25	Faces 	1
16.26619	11.25	Objects 	3
27.51819	11.25	Faces 	1
38.76568	11.25	Scenes 	2
50.01586	11.25	Scenes 	2
61.26604	11.25	Objects 	3
72.51617	11.25	Objects 	3
83.76638	11.25	Scrambled 	4
95.01656	11.25	Objects 	3
106.2668	11.25	Scenes 	2
117.5175	11.25	Faces 	1
128.7694	11.25	Faces 	1
140.0173	11.25	Scrambled 	4
151.2674	11.25	Scenes 	2
162.5176	11.25	Scrambled 	4
173.7678	11.25	Scrambled 	4
185.0179	11.25	Baseline 	0
