onset	duration	bloc_type	bloc_typeCode
5.013309	11.25	Faces 	1
16.26465	11.25	Objects 	3
27.5166	11.25	Scenes 	2
38.76856	11.25	Scenes 	2
50.01399	11.25	Objects 	3
61.26417	11.25	Scrambled 	4
72.51442	11.25	Faces 	1
83.76451	11.25	Scenes 	2
95.01471	11.25	Scrambled 	4
106.2649	11.25	Scrambled 	4
117.5158	11.25	Objects 	3
128.7678	11.25	Objects 	3
140.0197	11.25	Faces 	1
151.2657	11.25	Faces 	1
162.5157	11.25	Scrambled 	4
173.766	11.25	Scenes 	2
185.0161	11.25	Baseline 	0
