onset	duration	bloc_type	bloc_typeCode
5.013076	11.25	Objects 	3
16.26499	11.25	Scrambled 	4
27.51698	11.25	Scrambled 	4
38.76894	11.25	Faces 	1
50.01385	11.25	Objects 	3
61.264	11.25	Faces 	1
72.51425	11.25	Scenes 	2
83.76443	11.25	Scrambled 	4
95.01454	11.25	Scenes 	2
106.2647	11.25	Faces 	1
117.5162	11.25	Faces 	1
128.7682	11.25	Scrambled 	4
140.0153	11.25	Objects 	3
151.2654	11.25	Scenes 	2
162.5156	11.25	Scenes 	2
173.7658	11.25	Objects 	3
185.016	11.25	Baseline 	0
