onset	duration	bloc_type	bloc_typeCode
5.01658	11.25	Scrambled 	4
16.26846	11.25	Faces 	1
27.51317	11.25	Objects 	3
38.76341	11.25	Faces 	1
50.01346	11.25	Faces 	1
61.26377	11.25	Scrambled 	4
72.51385	11.25	Objects 	3
83.76406	11.25	Scrambled 	4
95.01572	11.25	Scenes 	2
106.2678	11.25	Scenes 	2
117.5146	11.25	Faces 	1
128.7648	11.25	Scenes 	2
140.0149	11.25	Objects 	3
151.2651	11.25	Objects 	3
162.5154	11.25	Scenes 	2
173.7655	11.25	Scrambled 	4
185.0156	11.25	Baseline 	0
